Customer_Id,Product_Id,Transaction Type,Category,Amount (in dollars),Purchase Date,Payment Mode
CUST6876,8397,Real Estate Booking,Real Estate,405977.11,2023-08-05,Wallet
ORG_US_2849,6486,Purchase,Electronics,492157.5,2024-05-10,Credit Card
ORG_US_2015,5746,BNP Usage,Subscription & Promotions,309457.01,2024-03-07,Net Banking
CUST10312,5471,BNP Usage,Electronics,338307.3,2023-04-27,Net Banking
ORG_US_9354,4541,Real Estate Booking,Real Estate,414459.26,2024-09-09,Net Banking
CUST4507,2510,Subscription,Electronics,4005.94,2024-07-07,Wallet
CUST7167,2768,BNP Usage,Groceries,155122.14,2025-02-26,Debit Card
CUST11679,2027,Real Estate Booking,Electronics,215915.61,2023-09-25,Wallet
ORG_US_7366,7560,Subscription,Fashion & Clothing,149625.28,2023-08-30,Wallet
CUST5799,1317,Subscription,Real Estate,421210.62,2023-12-29,Credit Card
CUST8292,4076,Subscription,Real Estate,105431.23,2024-11-15,Wallet
CUST7895,5310,Purchase,Fashion & Clothing,345096.97,2023-10-31,Wallet
ORG_US_5514,8027,Subscription,Electronics,246067.14,2025-01-09,Wallet
ORG_US_4925,7695,Purchase,Groceries,160213.8,2023-09-26,Wallet
CUST5580,8988,BNP Usage,Fashion & Clothing,350478.98,2023-07-27,Credit Card
ORG_US_5101,7764,Purchase,Fashion & Clothing,157180.3,2025-03-02,Wallet
ORG_US_9628,9893,BNP Usage,Electronics,184333.97,2024-07-29,Credit Card
CUST4475,8985,Purchase,Electronics,308859.45,2024-04-10,Wallet
ORG_US_5130,8504,Real Estate Booking,Real Estate,187353.34,2024-12-31,Net Banking
ORG_US_8160,4598,Subscription,Groceries,210924.14,2023-10-05,Debit Card
ORG_US_3563,7205,Subscription,Groceries,254059.98,2024-12-17,Credit Card
ORG_US_4636,9578,Purchase,Real Estate,242086.06,2024-10-04,Wallet
ORG_US_5824,7653,Purchase,Electronics,465322.51,2023-09-19,Debit Card
CUST9926,8899,BNP Usage,Real Estate,167669.37,2025-03-17,Credit Card
ORG_US_9688,5224,BNP Usage,Groceries,162124.01,2024-12-19,Credit Card
CUST8335,6545,Real Estate Booking,Groceries,168243.74,2024-09-06,Debit Card
ORG_US_9997,5223,Purchase,Groceries,445198.28,2023-12-09,Net Banking
ORG_US_5982,9104,Subscription,Subscription & Promotions,9924.99,2024-11-04,Debit Card
ORG_US_3741,2510,Real Estate Booking,Real Estate,323550.79,2024-12-23,Wallet
ORG_US_8875,8897,Subscription,Fashion & Clothing,444937.17,2025-02-10,Net Banking
CUST8515,6230,BNP Usage,Fashion & Clothing,325441.2,2023-06-25,Net Banking
CUST5059,5237,Subscription,Fashion & Clothing,369271.32,2023-11-11,Wallet
CUST9168,8551,Real Estate Booking,Groceries,206376.71,2024-04-24,Wallet
CUST10220,9456,BNP Usage,Electronics,409328.73,2024-03-12,Credit Card
CUST8393,8944,Subscription,Electronics,307640.66,2023-05-29,Net Banking
CUST8654,1171,Real Estate Booking,Subscription & Promotions,365764.94,2024-10-07,Wallet
CUST7643,7540,Subscription,Electronics,459230.96,2023-06-07,Wallet
ORG_US_9067,6130,BNP Usage,Subscription & Promotions,43754.01,2024-04-29,Debit Card
CUST5104,8048,Real Estate Booking,Groceries,377859.93,2023-09-03,Debit Card
CUST8383,8607,Real Estate Booking,Electronics,344121.63,2023-10-10,Debit Card
ORG_US_4188,6199,Purchase,Groceries,328058.67,2024-01-25,Credit Card
ORG_US_6458,4424,Subscription,Subscription & Promotions,330965.68,2024-07-26,Wallet
ORG_US_6087,2509,BNP Usage,Real Estate,466302.29,2024-04-15,Debit Card
ORG_US_5408,4582,Subscription,Real Estate,92248.13,2025-02-15,Debit Card
ORG_US_6398,8035,Subscription,Electronics,6564.03,2024-03-25,Debit Card
ORG_US_5075,2027,Purchase,Fashion & Clothing,175511.24,2023-12-12,Net Banking
ORG_US_6344,3875,Real Estate Booking,Groceries,181592.98,2023-11-11,Credit Card
ORG_US_7016,7779,Real Estate Booking,Fashion & Clothing,485185.4,2024-08-11,Net Banking
CUST4214,8268,BNP Usage,Electronics,423249.63,2025-01-21,Wallet
CUST2092,3872,Purchase,Groceries,139889.67,2023-03-24,Wallet
CUST8855,2354,Subscription,Fashion & Clothing,493754.39,2024-11-05,Debit Card
CUST8791,4015,Real Estate Booking,Subscription & Promotions,178818.34,2023-05-09,Credit Card
ORG_US_9546,9916,Real Estate Booking,Subscription & Promotions,355482.02,2023-06-02,Net Banking
CUST5270,9923,Subscription,Fashion & Clothing,442244.78,2024-04-29,Credit Card
CUST11601,8909,Purchase,Subscription & Promotions,229903.94,2024-10-17,Credit Card
CUST6862,6103,Subscription,Real Estate,193842.51,2023-10-26,Credit Card
ORG_US_5538,6066,Real Estate Booking,Subscription & Promotions,228141.2,2024-10-13,Credit Card
ORG_US_8360,1018,Purchase,Groceries,343067.33,2024-01-15,Debit Card
ORG_US_2374,1485,Subscription,Fashion & Clothing,474133.4,2023-09-26,Debit Card
ORG_US_4152,6613,BNP Usage,Electronics,301949.45,2023-05-08,Wallet
ORG_US_2602,6913,Subscription,Subscription & Promotions,288848.58,2025-02-24,Debit Card
ORG_US_7338,1906,Real Estate Booking,Fashion & Clothing,426957.7,2024-03-17,Wallet
ORG_US_3350,8790,Subscription,Electronics,155128.81,2024-03-14,Net Banking
ORG_US_7793,7597,Real Estate Booking,Groceries,19936.65,2023-10-26,Credit Card
ORG_US_7003,8284,Real Estate Booking,Subscription & Promotions,459746.36,2023-08-08,Debit Card
CUST11107,2381,Real Estate Booking,Groceries,274153.49,2023-10-21,Net Banking
CUST5533,7638,BNP Usage,Fashion & Clothing,92080.49,2023-08-11,Credit Card
ORG_US_4141,1804,Purchase,Real Estate,178784.38,2023-05-27,Debit Card
CUST10844,1652,BNP Usage,Groceries,229093.63,2023-07-10,Net Banking
ORG_US_6489,2274,Purchase,Subscription & Promotions,297563.75,2024-03-18,Net Banking
ORG_US_9001,7959,Real Estate Booking,Fashion & Clothing,43772.38,2024-03-11,Credit Card
CUST8449,8348,BNP Usage,Groceries,351327.91,2024-11-09,Credit Card
CUST9858,4345,Subscription,Electronics,247854.3,2023-08-21,Net Banking
ORG_US_1970,2951,BNP Usage,Fashion & Clothing,479436.64,2024-11-07,Credit Card
ORG_US_2883,7538,BNP Usage,Fashion & Clothing,176378.69,2024-03-17,Net Banking
CUST7392,5252,Purchase,Electronics,490814.86,2024-04-07,Debit Card
ORG_US_8290,3958,Purchase,Real Estate,28245.96,2024-06-09,Credit Card
ORG_US_2963,4089,Real Estate Booking,Electronics,310273.62,2024-01-24,Credit Card
CUST7487,1509,Real Estate Booking,Real Estate,99446.3,2024-10-28,Net Banking
ORG_US_3450,6762,Subscription,Electronics,287687.2,2023-05-02,Credit Card
ORG_US_3535,2475,Real Estate Booking,Real Estate,93773.74,2024-11-19,Credit Card
CUST9785,8434,Real Estate Booking,Electronics,162787.01,2025-03-10,Wallet
CUST7469,6071,Subscription,Fashion & Clothing,71630.25,2024-02-01,Credit Card
CUST5229,6072,Purchase,Fashion & Clothing,494818.26,2024-12-20,Net Banking
CUST5092,8671,Real Estate Booking,Real Estate,240891.58,2023-09-24,Net Banking
ORG_US_5767,9079,BNP Usage,Electronics,26447.22,2023-08-02,Wallet
CUST2477,6831,BNP Usage,Electronics,42902.92,2023-09-12,Credit Card
CUST4232,4824,Subscription,Real Estate,294596.61,2025-03-09,Net Banking
ORG_US_2912,2731,BNP Usage,Fashion & Clothing,269773.38,2023-07-03,Debit Card
ORG_US_2933,7776,Real Estate Booking,Real Estate,192162.98,2024-06-27,Wallet
CUST6609,2086,Purchase,Groceries,397141.61,2023-06-09,Wallet
ORG_US_8064,7408,Purchase,Subscription & Promotions,420921.5,2024-08-26,Credit Card
ORG_US_7097,9265,Real Estate Booking,Real Estate,72368.46,2024-03-27,Debit Card
CUST11196,6952,Real Estate Booking,Fashion & Clothing,25102.81,2024-05-04,Net Banking
CUST6970,4164,Purchase,Groceries,478551.36,2023-06-29,Debit Card
CUST4706,7948,BNP Usage,Real Estate,299424.14,2024-05-07,Wallet
ORG_US_3603,8209,Subscription,Fashion & Clothing,459018.37,2024-04-20,Net Banking
ORG_US_4947,6036,Subscription,Groceries,321450.73,2023-04-23,Wallet
ORG_US_5426,6467,Purchase,Electronics,289289.88,2024-05-21,Debit Card
CUST7290,3889,BNP Usage,Fashion & Clothing,491308.12,2025-01-09,Net Banking
ORG_US_5493,5137,BNP Usage,Fashion & Clothing,115096.4,2024-07-24,Wallet
ORG_US_2323,2020,Purchase,Groceries,335554.78,2024-09-01,Debit Card
ORG_US_1051,7744,Subscription,Subscription & Promotions,263050.71,2023-12-10,Wallet
ORG_US_7387,5723,Purchase,Electronics,187010.87,2024-05-29,Debit Card
ORG_US_2385,8624,Purchase,Subscription & Promotions,484556.4,2024-09-17,Debit Card
CUST5333,2268,Subscription,Subscription & Promotions,96909.53,2023-12-20,Net Banking
ORG_US_3327,2373,BNP Usage,Groceries,274933.4,2024-11-23,Wallet
ORG_US_8902,6133,Subscription,Electronics,157937.25,2025-03-10,Debit Card
CUST3187,6786,Purchase,Subscription & Promotions,14874.92,2024-11-04,Debit Card
ORG_US_3812,9250,Subscription,Groceries,255849.01,2024-04-18,Debit Card
ORG_US_7065,9146,Purchase,Electronics,28298.9,2024-05-24,Credit Card
ORG_US_9758,6741,Subscription,Subscription & Promotions,360901.01,2024-12-20,Debit Card
CUST11708,1770,BNP Usage,Fashion & Clothing,239696.4,2023-06-21,Debit Card
ORG_US_6556,8170,BNP Usage,Groceries,266431.08,2024-07-24,Debit Card
ORG_US_9948,9220,BNP Usage,Fashion & Clothing,400206.54,2024-02-03,Debit Card
ORG_US_9119,5339,BNP Usage,Fashion & Clothing,419231.12,2024-02-26,Credit Card
ORG_US_3064,3999,Purchase,Fashion & Clothing,323423.55,2024-03-21,Net Banking
ORG_US_5582,2106,Subscription,Groceries,200240.49,2024-09-19,Credit Card
ORG_US_2653,2361,BNP Usage,Electronics,134872.49,2023-10-24,Wallet
CUST6960,6023,Subscription,Real Estate,494678.65,2024-08-22,Credit Card
CUST8293,9179,Real Estate Booking,Electronics,466569.28,2024-08-11,Debit Card
ORG_US_3375,2325,Real Estate Booking,Fashion & Clothing,436446.94,2025-01-22,Credit Card
ORG_US_6621,9544,Subscription,Electronics,149150.75,2023-06-13,Net Banking
ORG_US_2768,9247,BNP Usage,Fashion & Clothing,181424.73,2024-12-16,Credit Card
CUST9310,4835,Purchase,Fashion & Clothing,320782.95,2024-11-30,Wallet
ORG_US_3132,7667,Purchase,Subscription & Promotions,488185.37,2024-05-03,Debit Card
CUST11604,9732,Real Estate Booking,Subscription & Promotions,498802.44,2023-11-22,Debit Card
CUST4171,8399,Subscription,Groceries,284452.7,2024-06-16,Credit Card
CUST10232,2876,Subscription,Groceries,338075.24,2024-01-26,Wallet
ORG_US_4614,9134,Purchase,Real Estate,395276.19,2024-12-23,Credit Card
CUST7169,4811,BNP Usage,Groceries,65229.42,2023-08-07,Credit Card
CUST10865,2131,Real Estate Booking,Groceries,419929.99,2023-09-13,Wallet
CUST5153,8552,Real Estate Booking,Real Estate,288365.45,2023-08-11,Debit Card
ORG_US_4939,4231,Subscription,Subscription & Promotions,170060.73,2024-12-16,Wallet
CUST6512,1689,Real Estate Booking,Subscription & Promotions,217692.44,2023-04-10,Net Banking
CUST11476,1122,BNP Usage,Fashion & Clothing,412057.95,2023-06-19,Wallet
ORG_US_2848,6972,Real Estate Booking,Groceries,444831.97,2024-03-22,Net Banking
ORG_US_1873,3393,Real Estate Booking,Groceries,130394.95,2023-07-25,Debit Card
CUST7609,2258,Purchase,Electronics,21101.28,2024-05-12,Wallet
ORG_US_9556,6460,BNP Usage,Electronics,100494.78,2024-07-11,Wallet
CUST10756,3996,Real Estate Booking,Groceries,103977.99,2024-01-12,Wallet
CUST7047,9964,Subscription,Real Estate,28959.81,2023-04-07,Credit Card
ORG_US_4767,8863,Real Estate Booking,Subscription & Promotions,11281.2,2025-03-05,Net Banking
CUST8647,5981,BNP Usage,Subscription & Promotions,140467.2,2024-10-23,Credit Card
ORG_US_4256,2540,Purchase,Fashion & Clothing,273626.91,2023-08-27,Wallet
CUST4030,7951,BNP Usage,Fashion & Clothing,25544.32,2023-05-29,Debit Card
CUST7458,8783,Real Estate Booking,Real Estate,7137.39,2024-11-09,Net Banking
ORG_US_2414,2412,Purchase,Fashion & Clothing,422754.31,2025-01-03,Credit Card
ORG_US_1414,7112,BNP Usage,Fashion & Clothing,467538.34,2023-07-31,Credit Card
ORG_US_5385,2024,BNP Usage,Fashion & Clothing,148028.59,2023-05-21,Wallet
CUST4291,9809,Subscription,Fashion & Clothing,332970.63,2024-08-09,Wallet
CUST9484,8464,Subscription,Electronics,360351.86,2023-12-05,Credit Card
CUST3644,3457,Purchase,Fashion & Clothing,302312.16,2023-09-09,Net Banking
CUST2991,6082,Subscription,Fashion & Clothing,496672.32,2024-02-11,Debit Card
CUST5254,9220,Subscription,Fashion & Clothing,129194.63,2024-12-12,Wallet
ORG_US_4761,2056,Subscription,Subscription & Promotions,495992.13,2024-03-15,Net Banking
ORG_US_5391,9128,Subscription,Groceries,285466.04,2023-06-17,Debit Card
ORG_US_5836,1521,Purchase,Subscription & Promotions,216356.29,2025-02-25,Net Banking
CUST8460,5654,Real Estate Booking,Fashion & Clothing,49333.94,2024-02-24,Debit Card
ORG_US_9297,8514,Purchase,Groceries,185871.13,2024-02-26,Credit Card
CUST3041,5957,Purchase,Subscription & Promotions,55703.07,2024-03-31,Credit Card
CUST10528,4785,Purchase,Electronics,282898.87,2023-08-20,Net Banking
ORG_US_500,1976,Purchase,Groceries,221708.92,2024-01-28,Credit Card
ORG_US_6790,5906,Real Estate Booking,Groceries,64678.23,2023-10-12,Wallet
CUST7265,1791,Subscription,Electronics,485436.07,2023-12-15,Wallet
ORG_US_4720,6767,Subscription,Real Estate,277539.57,2025-03-08,Wallet
ORG_US_9975,1968,Subscription,Electronics,81426.91,2024-11-19,Credit Card
ORG_US_2591,7567,BNP Usage,Subscription & Promotions,489933.1,2023-07-09,Debit Card
CUST6262,3965,Subscription,Groceries,479769.29,2024-07-24,Debit Card
CUST4174,2913,BNP Usage,Subscription & Promotions,81586.09,2024-05-31,Credit Card
ORG_US_8627,7529,Real Estate Booking,Electronics,392858.28,2024-02-01,Debit Card
CUST8341,5569,Real Estate Booking,Groceries,31231.58,2023-07-08,Credit Card
CUST9735,6523,Real Estate Booking,Fashion & Clothing,390466.75,2024-08-28,Wallet
CUST4906,8536,BNP Usage,Groceries,308923.59,2023-04-13,Credit Card
CUST6473,3081,Purchase,Groceries,138223.87,2024-05-03,Credit Card
CUST6327,2187,Subscription,Electronics,350921.66,2024-06-09,Credit Card
CUST8457,5444,Subscription,Real Estate,454739.84,2023-04-06,Net Banking
CUST9824,9865,Subscription,Electronics,409972.82,2023-04-15,Net Banking
CUST6922,1817,Subscription,Fashion & Clothing,426028.65,2023-12-27,Wallet
ORG_US_8649,2829,BNP Usage,Groceries,197759.59,2025-01-14,Net Banking
ORG_US_3950,6731,BNP Usage,Real Estate,109627.35,2023-05-19,Credit Card
CUST11158,3558,Real Estate Booking,Groceries,191720.1,2023-08-11,Credit Card
CUST6987,2682,Real Estate Booking,Electronics,300638.09,2024-07-16,Credit Card
ORG_US_777,6271,Purchase,Fashion & Clothing,291983.91,2024-03-22,Wallet
CUST11616,2652,Purchase,Electronics,19911.93,2024-12-07,Net Banking
CUST10063,9869,Real Estate Booking,Real Estate,82279.99,2024-11-30,Wallet
CUST9898,9049,Real Estate Booking,Subscription & Promotions,178697.78,2024-08-17,Credit Card
CUST11938,6723,BNP Usage,Fashion & Clothing,456571.05,2024-03-09,Debit Card
ORG_US_5885,4963,Real Estate Booking,Electronics,430477.51,2024-07-07,Credit Card
ORG_US_3346,6957,Subscription,Real Estate,261963.54,2024-05-30,Net Banking
ORG_US_7672,4743,Subscription,Real Estate,18117.0,2025-03-12,Wallet
CUST10529,5954,Purchase,Electronics,40954.24,2023-12-24,Credit Card
ORG_US_7482,1020,Purchase,Groceries,416884.61,2023-11-18,Credit Card
CUST5739,6254,Subscription,Groceries,338647.74,2023-06-04,Wallet
CUST3474,2328,Subscription,Groceries,332425.54,2024-05-01,Wallet
ORG_US_5094,3619,Subscription,Subscription & Promotions,116256.2,2023-09-27,Net Banking
CUST8965,9299,Purchase,Electronics,262980.85,2024-07-03,Wallet
ORG_US_8140,1345,Subscription,Real Estate,48556.08,2023-07-23,Debit Card
CUST11582,6944,BNP Usage,Real Estate,373339.68,2023-08-08,Net Banking
ORG_US_7522,4098,Real Estate Booking,Groceries,208219.93,2025-01-13,Net Banking
CUST6091,9744,Subscription,Electronics,208504.24,2024-02-13,Credit Card
CUST11395,7223,Real Estate Booking,Real Estate,247761.55,2023-08-22,Wallet
CUST4979,6992,Real Estate Booking,Real Estate,446845.81,2024-07-10,Credit Card
CUST6826,8519,Subscription,Groceries,401828.18,2025-02-08,Credit Card
CUST9777,7163,BNP Usage,Groceries,173117.6,2024-12-03,Debit Card
CUST11470,2311,BNP Usage,Fashion & Clothing,9787.9,2024-04-21,Net Banking
CUST10824,1224,BNP Usage,Electronics,278488.13,2023-12-18,Credit Card
ORG_US_7502,6662,BNP Usage,Subscription & Promotions,135006.02,2024-04-19,Net Banking
CUST10816,3805,Purchase,Fashion & Clothing,305248.43,2023-09-20,Credit Card
CUST9352,7037,BNP Usage,Real Estate,219458.51,2024-06-02,Net Banking
ORG_US_5806,5332,Real Estate Booking,Fashion & Clothing,173520.49,2025-02-24,Credit Card
ORG_US_4299,3453,Subscription,Groceries,3560.31,2024-11-23,Credit Card
ORG_US_1762,2385,Subscription,Subscription & Promotions,185884.49,2023-12-16,Credit Card
ORG_US_1381,3718,Subscription,Electronics,283763.49,2023-07-15,Wallet
CUST4783,6368,Real Estate Booking,Fashion & Clothing,451427.89,2024-03-14,Debit Card
CUST10827,2944,BNP Usage,Groceries,150172.7,2024-10-21,Credit Card
CUST11896,5175,Purchase,Fashion & Clothing,109764.09,2024-08-01,Wallet
ORG_US_6198,9392,BNP Usage,Subscription & Promotions,128893.91,2023-12-01,Credit Card
ORG_US_9153,3165,BNP Usage,Fashion & Clothing,131513.31,2025-03-03,Net Banking
ORG_US_9310,1171,Real Estate Booking,Fashion & Clothing,23312.13,2024-12-16,Credit Card
ORG_US_6468,6584,Subscription,Real Estate,303677.37,2023-07-17,Debit Card
ORG_US_8861,2792,Subscription,Groceries,133392.97,2023-04-21,Wallet
ORG_US_2954,4965,BNP Usage,Groceries,258903.81,2023-06-09,Wallet
CUST11421,1254,Real Estate Booking,Electronics,127439.13,2024-05-06,Wallet
ORG_US_4993,2350,Purchase,Real Estate,244544.48,2024-07-27,Credit Card
ORG_US_7116,4936,Subscription,Real Estate,403142.96,2025-01-23,Wallet
CUST5256,6953,BNP Usage,Fashion & Clothing,370960.25,2024-04-24,Net Banking
CUST7170,2786,Purchase,Groceries,347662.64,2023-06-25,Wallet
ORG_US_9950,2600,BNP Usage,Real Estate,359772.22,2024-01-22,Credit Card
ORG_US_3055,7786,Subscription,Groceries,415956.65,2024-08-30,Wallet
CUST10730,6537,Subscription,Electronics,370914.34,2023-09-09,Wallet
ORG_US_6508,3064,Real Estate Booking,Subscription & Promotions,315.7,2024-04-11,Debit Card
ORG_US_231,8520,Real Estate Booking,Real Estate,114220.7,2024-06-19,Credit Card
ORG_US_6818,9637,Real Estate Booking,Subscription & Promotions,395536.58,2024-02-29,Net Banking
ORG_US_6890,5751,BNP Usage,Fashion & Clothing,375452.52,2024-10-14,Net Banking
ORG_US_3672,8345,Purchase,Subscription & Promotions,132915.91,2024-03-09,Debit Card
CUST8127,5385,Subscription,Real Estate,228231.0,2024-08-24,Debit Card
CUST11398,6969,Purchase,Groceries,37158.33,2024-03-02,Wallet
CUST4274,8683,Real Estate Booking,Electronics,443269.35,2025-01-30,Wallet
CUST4363,1634,Subscription,Fashion & Clothing,294597.86,2024-01-08,Wallet
CUST5220,7140,Real Estate Booking,Real Estate,137543.04,2024-04-30,Wallet
ORG_US_6618,7815,Purchase,Groceries,8677.08,2024-05-13,Net Banking
CUST10012,7967,Subscription,Subscription & Promotions,226285.68,2023-04-06,Wallet
CUST7443,5101,BNP Usage,Groceries,223891.68,2024-02-18,Debit Card
ORG_US_7225,3440,Purchase,Real Estate,6229.41,2023-12-21,Debit Card
CUST7370,7671,Real Estate Booking,Electronics,277195.13,2024-10-17,Debit Card
CUST9300,3707,BNP Usage,Electronics,165678.9,2024-02-22,Debit Card
ORG_US_9741,7324,Subscription,Groceries,90693.7,2024-12-08,Net Banking
ORG_US_2789,9657,Real Estate Booking,Subscription & Promotions,249175.83,2024-06-11,Wallet
ORG_US_8017,5316,Purchase,Electronics,271093.15,2024-04-06,Wallet
ORG_US_7745,1427,Purchase,Subscription & Promotions,455004.0,2023-07-19,Net Banking
CUST7896,6861,Real Estate Booking,Real Estate,366829.18,2023-05-18,Net Banking
CUST4098,5350,Real Estate Booking,Electronics,227997.28,2023-06-02,Credit Card
CUST5691,5812,Purchase,Fashion & Clothing,52737.73,2024-05-11,Credit Card
ORG_US_5537,1945,Real Estate Booking,Electronics,122713.93,2023-12-31,Credit Card
CUST4614,5194,BNP Usage,Real Estate,151914.59,2024-08-23,Debit Card
CUST10438,2894,Purchase,Fashion & Clothing,428137.02,2024-06-14,Net Banking
ORG_US_6334,6631,Real Estate Booking,Groceries,247846.9,2024-01-01,Wallet
ORG_US_6374,3107,Purchase,Groceries,319942.58,2023-12-11,Debit Card
ORG_US_9401,4886,Real Estate Booking,Real Estate,337336.33,2023-12-20,Net Banking
CUST8877,6568,Purchase,Electronics,259240.86,2024-07-04,Debit Card
ORG_US_3202,2153,BNP Usage,Real Estate,465655.7,2024-02-02,Credit Card
CUST5019,7416,BNP Usage,Subscription & Promotions,491475.88,2024-05-12,Net Banking
CUST11223,1337,BNP Usage,Groceries,90276.91,2023-06-03,Wallet
ORG_US_6641,9621,Real Estate Booking,Groceries,423689.85,2024-11-05,Net Banking
CUST11148,8137,BNP Usage,Groceries,195729.07,2025-02-28,Debit Card
ORG_US_4873,4206,Subscription,Real Estate,210824.86,2023-04-13,Net Banking
CUST6927,6049,BNP Usage,Fashion & Clothing,142899.38,2024-04-05,Debit Card
ORG_US_3389,6099,BNP Usage,Real Estate,199328.93,2024-12-19,Debit Card
CUST9322,8675,BNP Usage,Subscription & Promotions,177872.34,2024-04-29,Net Banking
ORG_US_2530,7431,BNP Usage,Subscription & Promotions,103931.2,2023-08-10,Wallet
ORG_US_2746,4844,Subscription,Real Estate,183188.42,2024-02-02,Debit Card
ORG_US_2031,9936,Real Estate Booking,Subscription & Promotions,67625.55,2024-07-08,Wallet
ORG_US_5950,5641,Real Estate Booking,Fashion & Clothing,15191.89,2023-10-08,Debit Card
CUST5821,7927,Real Estate Booking,Groceries,314500.73,2024-07-31,Net Banking
ORG_US_9594,5107,BNP Usage,Subscription & Promotions,292673.46,2023-05-19,Debit Card
ORG_US_6467,4276,Purchase,Electronics,158098.52,2024-03-15,Credit Card
CUST5171,3528,BNP Usage,Electronics,85954.58,2024-02-08,Debit Card
CUST9429,3307,Real Estate Booking,Electronics,371282.92,2024-08-29,Debit Card
CUST4744,4259,Purchase,Electronics,420228.34,2024-02-01,Net Banking
ORG_US_290,1824,Purchase,Electronics,410536.34,2024-01-02,Net Banking
ORG_US_8626,4597,Purchase,Groceries,62577.86,2024-08-13,Net Banking
CUST7419,8629,Purchase,Groceries,28830.5,2023-10-17,Credit Card
ORG_US_6837,3570,Real Estate Booking,Subscription & Promotions,131027.17,2024-03-18,Debit Card
ORG_US_8533,4301,Purchase,Electronics,287006.67,2023-07-21,Debit Card
CUST5875,5252,Real Estate Booking,Real Estate,479904.03,2024-07-10,Credit Card
ORG_US_3150,5384,BNP Usage,Fashion & Clothing,343039.18,2023-08-19,Wallet
CUST9398,5673,BNP Usage,Real Estate,324240.04,2023-05-28,Credit Card
CUST10955,1555,Real Estate Booking,Groceries,74454.62,2023-05-12,Credit Card
CUST11703,2882,Purchase,Groceries,446457.28,2024-09-19,Net Banking
ORG_US_8507,5954,Real Estate Booking,Groceries,65984.53,2023-11-05,Debit Card
CUST9636,7778,Real Estate Booking,Fashion & Clothing,326560.45,2023-05-03,Debit Card
ORG_US_8185,6855,Subscription,Fashion & Clothing,342943.01,2024-03-23,Net Banking
CUST6895,1073,Real Estate Booking,Fashion & Clothing,313228.56,2025-01-29,Net Banking
ORG_US_5310,2529,Real Estate Booking,Subscription & Promotions,387071.69,2024-06-22,Wallet
ORG_US_6054,9826,Purchase,Electronics,301240.95,2025-03-20,Net Banking
CUST10166,5905,Purchase,Electronics,306640.51,2025-02-19,Credit Card
CUST11112,8201,Real Estate Booking,Subscription & Promotions,408931.03,2024-10-06,Wallet
ORG_US_5709,1369,Real Estate Booking,Groceries,157944.23,2023-08-23,Net Banking
ORG_US_8773,5786,BNP Usage,Electronics,425296.26,2025-03-17,Wallet
ORG_US_1454,8373,Real Estate Booking,Electronics,478560.96,2024-05-23,Credit Card
ORG_US_2851,4252,Real Estate Booking,Electronics,136570.44,2023-10-28,Debit Card
ORG_US_5700,4419,Subscription,Fashion & Clothing,215605.1,2024-09-18,Wallet
CUST4499,7695,Purchase,Electronics,467956.45,2024-03-07,Credit Card
ORG_US_5458,2457,Subscription,Fashion & Clothing,436009.93,2024-11-07,Credit Card
ORG_US_3913,2240,BNP Usage,Real Estate,479575.02,2024-06-21,Credit Card
ORG_US_3431,2949,BNP Usage,Groceries,270660.42,2023-06-02,Wallet
ORG_US_7411,9633,BNP Usage,Fashion & Clothing,144749.17,2025-01-17,Credit Card
CUST10572,6672,BNP Usage,Groceries,75543.75,2025-01-16,Net Banking
ORG_US_2281,6525,Subscription,Subscription & Promotions,36652.47,2025-02-14,Credit Card
ORG_US_5776,1897,Purchase,Real Estate,346176.85,2024-11-28,Credit Card
CUST11076,1825,BNP Usage,Electronics,348208.93,2024-07-20,Credit Card
ORG_US_4996,5190,Purchase,Subscription & Promotions,325153.17,2024-12-01,Net Banking
CUST7616,8425,BNP Usage,Groceries,132401.19,2023-04-28,Credit Card
ORG_US_6702,7365,Real Estate Booking,Fashion & Clothing,86651.78,2023-07-20,Net Banking
CUST6681,5662,BNP Usage,Groceries,369906.82,2024-04-20,Wallet
ORG_US_8541,8849,Real Estate Booking,Groceries,287469.79,2023-06-26,Credit Card
ORG_US_3320,9768,BNP Usage,Subscription & Promotions,105391.07,2023-08-01,Credit Card
CUST11410,9839,Purchase,Electronics,127392.97,2023-05-02,Wallet
ORG_US_2790,1183,Purchase,Groceries,359913.63,2024-09-07,Net Banking
CUST9538,4746,Purchase,Subscription & Promotions,496012.6,2023-08-18,Debit Card
CUST5438,5134,Subscription,Fashion & Clothing,227278.2,2024-03-08,Wallet
CUST8589,4036,Subscription,Real Estate,34782.99,2024-01-23,Credit Card
CUST10194,8046,Purchase,Fashion & Clothing,11655.65,2023-09-16,Wallet
ORG_US_7035,5864,BNP Usage,Groceries,168303.07,2024-01-17,Net Banking
ORG_US_6554,2911,Subscription,Groceries,310022.93,2024-05-19,Debit Card
CUST8221,1707,Real Estate Booking,Real Estate,296150.78,2023-05-06,Debit Card
CUST5740,6541,BNP Usage,Subscription & Promotions,262182.23,2025-02-07,Net Banking
CUST8230,9691,Subscription,Subscription & Promotions,314113.63,2023-07-24,Net Banking
ORG_US_4803,9734,Subscription,Real Estate,326451.36,2024-05-27,Wallet
CUST7984,3859,Subscription,Fashion & Clothing,423781.84,2023-12-05,Debit Card
CUST7554,7883,Subscription,Real Estate,362932.43,2024-03-29,Debit Card
ORG_US_5432,6026,Real Estate Booking,Real Estate,400820.69,2023-10-09,Wallet
