Customer_Id,Industry,Financial_Needs,Preferences,Revenue_Lower,Revenue_Upper,Revenue_Mid,Employees_Lower,Employees_Upper,Employees_Mid
ORG_US_7141,IT Services,Payment Processing,Cloud Services,74842366.61360708,473523602.39487565,274182984.50424135,400.0,2180.0,1290.0
ORG_US_7142,Retail,Payment Processing,Ethical Sourcing,17841210.885957953,263852339.134193,140846775.01007548,420.0,7088.0,3754.0
ORG_US_7143,Healthcare,Business Loans,Cloud Services,93979588.45492111,755461016.3775816,424720302.41625136,927.0,8981.0,4954.0
ORG_US_7144,Real Estate,Supply Chain Financing,Cloud Services,31816840.45609961,936778790.3558371,484297815.40596837,702.0,2275.0,1488.5
ORG_US_7145,Finance,Payment Processing,Digital Payments,52635032.5614078,875530891.1194929,464082961.84045035,339.0,9266.0,4802.5
ORG_US_7146,IT Services,Payment Processing,Cloud Services,2080021.395433204,260322689.33286273,131201355.36414798,122.0,2052.0,1087.0
ORG_US_7147,Retail,Payment Processing,Ethical Sourcing,99212415.48281385,452347546.29711616,275779980.889965,98.0,9688.0,4893.0
ORG_US_7148,Healthcare,Business Loans,Digital Payments,56267585.59034353,898539856.9476291,477403721.2689863,338.0,1972.0,1155.0
ORG_US_7149,Retail,Payment Processing,Ethical Sourcing,81967003.34001844,752457983.8074952,417212493.5737568,730.0,2672.0,1701.0
ORG_US_7150,Retail,Supply Chain Financing,Digital Payments,15752498.431766914,829206561.0747576,422479529.7532622,902.0,1298.0,1100.0
ORG_US_7151,Finance,Business Loans,Ethical Sourcing,44465818.67993146,403203089.9376501,223834454.30879077,421.0,7475.0,3948.0
ORG_US_7152,Healthcare,Payment Processing,Cloud Services,27096282.56665425,877032375.8933122,452064329.2299832,590.0,1300.0,945.0
ORG_US_7153,Finance,Payment Processing,Digital Payments,7377908.665620198,538342107.4144313,272860008.0400258,159.0,7867.0,4013.0
ORG_US_7154,Finance,Supply Chain Financing,Ethical Sourcing,74522129.63978249,699920909.9878993,387221519.81384087,400.0,1870.0,1135.0
ORG_US_7155,IT Services,Payment Processing,Digital Payments,62162449.44825497,450355738.2050131,256259093.82663405,526.0,2100.0,1313.0
ORG_US_7156,IT Services,Business Loans,Digital Payments,35787681.53025809,129415468.04958025,82601574.78991917,794.0,4555.0,2674.5
ORG_US_7157,Retail,Business Loans,Digital Payments,57952040.5941156,376064237.2550699,217008138.92459276,923.0,8700.0,4811.5
ORG_US_7158,Retail,Business Loans,Cloud Services,7995335.46885423,965286145.4170407,486640740.44294745,58.0,1353.0,705.5
ORG_US_7159,Retail,Payment Processing,Ethical Sourcing,5511373.150372928,605605416.4916894,305558394.8210312,603.0,1762.0,1182.5
ORG_US_7160,Real Estate,Supply Chain Financing,Ethical Sourcing,31877075.585864983,470922882.7728125,251399979.17933872,681.0,1136.0,908.5
ORG_US_7161,IT Services,Supply Chain Financing,Ethical Sourcing,32644346.08352935,481794588.78594023,257219467.4347348,545.0,1898.0,1221.5
ORG_US_7162,Finance,Supply Chain Financing,Ethical Sourcing,17555326.50650376,120712618.07591265,69133972.29120821,402.0,3008.0,1705.0
ORG_US_7163,Finance,Payment Processing,Ethical Sourcing,30415761.12375817,166018406.34832463,98217083.7360414,983.0,8606.0,4794.5
ORG_US_7164,Retail,Payment Processing,Digital Payments,18506789.00242613,578709338.0210333,298608063.5117297,709.0,6754.0,3731.5
ORG_US_7165,Retail,Business Loans,Cloud Services,36231959.159242,818412193.2546921,427322076.20696706,368.0,9376.0,4872.0
ORG_US_7166,Finance,Business Loans,Cloud Services,21478504.7455085,255166432.89522502,138322468.82036677,438.0,7865.0,4151.5
ORG_US_7167,Retail,Supply Chain Financing,Ethical Sourcing,33711126.63085625,694121101.77894,363916114.2048981,650.0,3333.0,1991.5
ORG_US_7168,IT Services,Supply Chain Financing,Ethical Sourcing,89378605.17258236,448693204.35442924,269035904.7635058,695.0,6858.0,3776.5
ORG_US_7169,Real Estate,Payment Processing,Ethical Sourcing,56519397.997564845,785420672.776492,420970035.3870284,849.0,4002.0,2425.5
ORG_US_7170,Healthcare,Supply Chain Financing,Cloud Services,49050927.47060174,395974767.5113623,222512847.49098203,825.0,8035.0,4430.0
ORG_US_7171,IT Services,Business Loans,Digital Payments,16981680.625875417,936411959.8341718,476696820.2300236,630.0,7045.0,3837.5
ORG_US_7172,Real Estate,Business Loans,Cloud Services,25724515.27642704,905482858.5678679,465603686.92214745,236.0,5310.0,2773.0
ORG_US_7173,Finance,Payment Processing,Digital Payments,18589730.676858384,657113036.2610579,337851383.46895814,927.0,3396.0,2161.5
ORG_US_7174,Real Estate,Payment Processing,Ethical Sourcing,16436846.589435749,117231665.73491476,66834256.16217525,816.0,7768.0,4292.0
ORG_US_7175,Retail,Payment Processing,Cloud Services,55775052.063966975,187219560.49211156,121497306.27803928,703.0,3257.0,1980.0
ORG_US_7176,Finance,Payment Processing,Ethical Sourcing,59388559.43110715,249721894.60534325,154555227.0182252,984.0,1441.0,1212.5
ORG_US_7177,Retail,Payment Processing,Ethical Sourcing,60921742.56834493,865197916.196972,463059829.3826585,501.0,5350.0,2925.5
ORG_US_7178,Retail,Business Loans,Ethical Sourcing,43042896.77357952,493047713.24776685,268045305.0106732,743.0,1887.0,1315.0
ORG_US_7179,Healthcare,Business Loans,Ethical Sourcing,79180030.69454382,152524162.25995603,115852096.47724992,950.0,2343.0,1646.5
ORG_US_7180,Retail,Business Loans,Digital Payments,81310680.14492477,452901893.819706,267106286.9823154,875.0,9252.0,5063.5
ORG_US_7181,Retail,Payment Processing,Digital Payments,36277976.835657336,225868214.3983765,131073095.61701691,694.0,1818.0,1256.0
ORG_US_7182,Finance,Payment Processing,Digital Payments,51256682.98183465,129948868.24602613,90602775.61393039,827.0,1247.0,1037.0
ORG_US_7183,Retail,Payment Processing,Cloud Services,57597330.549860254,711490631.8579125,384543981.2038864,132.0,8452.0,4292.0
ORG_US_7184,IT Services,Payment Processing,Ethical Sourcing,25019810.603452064,168007626.6924312,96513718.64794163,821.0,8376.0,4598.5
ORG_US_7185,Finance,Payment Processing,Ethical Sourcing,17938276.29837251,976816223.1142986,497377249.70633554,290.0,6755.0,3522.5
ORG_US_7186,Real Estate,Payment Processing,Ethical Sourcing,85612055.31956267,670084143.5652589,377848099.44241077,141.0,9066.0,4603.5
ORG_US_7187,Finance,Supply Chain Financing,Digital Payments,88452494.22221656,822555115.1894693,455503804.705843,265.0,5080.0,2672.5
ORG_US_7188,Real Estate,Payment Processing,Ethical Sourcing,68097447.36347029,959069148.7678103,513583298.06564033,826.0,7554.0,4190.0
ORG_US_7189,IT Services,Supply Chain Financing,Ethical Sourcing,34584519.01609804,820205134.5142384,427394826.7651682,248.0,4818.0,2533.0
ORG_US_7190,Finance,Supply Chain Financing,Cloud Services,94420490.9276471,183666152.23103905,139043321.57934308,52.0,4654.0,2353.0
ORG_US_7191,Real Estate,Supply Chain Financing,Digital Payments,25953885.13573031,774781326.1447262,400367605.6402282,56.0,5111.0,2583.5
ORG_US_7192,Healthcare,Supply Chain Financing,Cloud Services,67398781.77085565,691842856.5240458,379620819.14745075,191.0,5888.0,3039.5
ORG_US_7193,Retail,Payment Processing,Ethical Sourcing,93782911.25493129,518220986.93963164,306001949.09728146,53.0,8254.0,4153.5
ORG_US_7194,Retail,Supply Chain Financing,Cloud Services,6590631.425082914,663738792.3333117,335164711.8791973,822.0,3287.0,2054.5
ORG_US_7195,Retail,Supply Chain Financing,Digital Payments,14017605.45919329,287572195.6247524,150794900.54197285,859.0,1437.0,1148.0
ORG_US_7196,Real Estate,Payment Processing,Digital Payments,69071437.38797608,532358449.29170185,300714943.339839,976.0,6330.0,3653.0
ORG_US_7197,IT Services,Supply Chain Financing,Digital Payments,15417968.948096963,250669246.81979087,133043607.88394392,310.0,9435.0,4872.5
ORG_US_7198,Healthcare,Supply Chain Financing,Ethical Sourcing,78829302.70921488,114322156.3709445,96575729.54007968,738.0,6634.0,3686.0
ORG_US_7199,Retail,Payment Processing,Cloud Services,79075523.58947064,138708741.54318464,108892132.56632763,327.0,3202.0,1764.5
ORG_US_7200,Healthcare,Supply Chain Financing,Digital Payments,41934288.158383586,969440615.4219221,505687451.79015285,931.0,4797.0,2864.0
ORG_US_7201,Finance,Payment Processing,Ethical Sourcing,71298482.64922792,398426712.6889014,234862597.66906467,590.0,1611.0,1100.5
ORG_US_7202,IT Services,Supply Chain Financing,Digital Payments,62920636.22238239,612876721.1370925,337898678.67973745,550.0,4213.0,2381.5
ORG_US_7203,Real Estate,Payment Processing,Digital Payments,95718297.12588319,295197118.7499039,195457707.93789357,593.0,9880.0,5236.5
ORG_US_7204,Retail,Supply Chain Financing,Cloud Services,52897958.078321606,196257815.0224924,124577886.550407,948.0,1030.0,989.0
ORG_US_7205,Real Estate,Supply Chain Financing,Cloud Services,32851332.19286164,912559621.0102143,472705476.601538,350.0,7886.0,4118.0
ORG_US_7206,Retail,Payment Processing,Cloud Services,79940798.34296347,555862968.5245938,317901883.43377864,396.0,9917.0,5156.5
ORG_US_7207,Finance,Business Loans,Digital Payments,52672447.954704724,468689627.19704837,260681037.57587653,429.0,1819.0,1124.0
ORG_US_7208,IT Services,Payment Processing,Ethical Sourcing,73253504.71368432,473773872.87558633,273513688.7946353,734.0,2138.0,1436.0
ORG_US_7209,IT Services,Supply Chain Financing,Cloud Services,8787950.99092123,564306494.9461696,286547222.96854544,212.0,5508.0,2860.0
ORG_US_7210,Finance,Business Loans,Cloud Services,61622381.604417376,747079058.3823094,404350719.9933634,731.0,3134.0,1932.5
ORG_US_7211,Healthcare,Supply Chain Financing,Cloud Services,1826705.1557321805,471606764.7392031,236716734.94746763,467.0,9474.0,4970.5
ORG_US_7212,Real Estate,Supply Chain Financing,Cloud Services,16199493.173288016,128737141.72414574,72468317.44871688,572.0,4007.0,2289.5
ORG_US_7213,Healthcare,Payment Processing,Ethical Sourcing,34806790.45656463,486234127.0434794,260520458.750022,454.0,1877.0,1165.5
ORG_US_7214,Real Estate,Business Loans,Digital Payments,1263728.3477100972,619126083.3055705,310194905.8266403,726.0,1815.0,1270.5
ORG_US_7215,Healthcare,Business Loans,Digital Payments,95823745.95849127,660283024.6405592,378053385.29952526,956.0,8046.0,4501.0
ORG_US_7216,Real Estate,Business Loans,Cloud Services,14577040.356109034,185808986.58816695,100193013.47213799,943.0,7533.0,4238.0
ORG_US_7217,IT Services,Business Loans,Ethical Sourcing,39314896.67601992,407191967.9279343,223253432.3019771,964.0,8914.0,4939.0
ORG_US_7218,Real Estate,Supply Chain Financing,Cloud Services,11265761.04341673,613744081.9560838,312504921.49975026,554.0,9657.0,5105.5
ORG_US_7219,Real Estate,Business Loans,Ethical Sourcing,34334064.074021265,380775987.7811559,207555025.92758858,210.0,8930.0,4570.0
ORG_US_7220,Healthcare,Payment Processing,Cloud Services,52138759.778899506,234964490.72551692,143551625.2522082,340.0,2461.0,1400.5
ORG_US_7221,Retail,Business Loans,Digital Payments,22731444.72721508,616183625.3986857,319457535.0629504,989.0,3541.0,2265.0
ORG_US_7222,Retail,Business Loans,Cloud Services,67171672.2117067,780228090.9290857,423699881.5703962,486.0,2520.0,1503.0
ORG_US_7223,Retail,Payment Processing,Digital Payments,3815225.7649033447,738647924.3580233,371231575.0614633,268.0,4863.0,2565.5
ORG_US_7224,Real Estate,Payment Processing,Digital Payments,49384612.87651242,434422821.2702897,241903717.07340106,841.0,9546.0,5193.5
ORG_US_7225,Retail,Supply Chain Financing,Digital Payments,96355097.31869717,673944950.4789335,385150023.89881533,176.0,6312.0,3244.0
ORG_US_7226,Retail,Supply Chain Financing,Cloud Services,98921895.4604541,228284004.85427687,163602950.1573655,300.0,4856.0,2578.0
ORG_US_7227,Real Estate,Payment Processing,Digital Payments,18616837.62185368,384640624.047487,201628730.83467036,269.0,1296.0,782.5
ORG_US_7228,Healthcare,Business Loans,Cloud Services,87941108.92037013,213305781.92617047,150623445.4232703,879.0,9975.0,5427.0
ORG_US_7229,IT Services,Supply Chain Financing,Digital Payments,10856421.798416076,313478208.6748366,162167315.23662633,298.0,5751.0,3024.5
ORG_US_7230,Healthcare,Payment Processing,Cloud Services,57698658.26053559,684289002.3626044,370993830.31157,548.0,9891.0,5219.5
ORG_US_7231,Healthcare,Business Loans,Digital Payments,3367095.3851253823,868790224.726429,436078660.0557772,991.0,9822.0,5406.5
ORG_US_7232,Real Estate,Payment Processing,Ethical Sourcing,75004922.52105375,996905210.8929613,535955066.7070075,469.0,9007.0,4738.0
ORG_US_7233,IT Services,Business Loans,Digital Payments,39877308.29278393,908640927.9587798,474259118.1257819,876.0,3118.0,1997.0
ORG_US_7234,Finance,Business Loans,Digital Payments,11494129.946079748,645666499.4201094,328580314.68309456,871.0,1381.0,1126.0
ORG_US_7235,Retail,Supply Chain Financing,Cloud Services,49174961.24728773,991467835.5902238,520321398.41875577,707.0,9562.0,5134.5
ORG_US_7236,Healthcare,Business Loans,Digital Payments,87412661.57750556,266706689.07249117,177059675.32499838,449.0,9458.0,4953.5
ORG_US_7237,IT Services,Supply Chain Financing,Cloud Services,51341993.53194136,310651829.5572243,180996911.5445828,73.0,7324.0,3698.5
ORG_US_7238,Retail,Business Loans,Ethical Sourcing,82218503.55345875,924299522.6536065,503259013.1035327,477.0,6057.0,3267.0
ORG_US_7239,IT Services,Supply Chain Financing,Ethical Sourcing,53537841.49227042,760989481.1749853,407263661.3336279,145.0,5574.0,2859.5
ORG_US_7240,Retail,Supply Chain Financing,Digital Payments,79742488.85402477,742602715.7756011,411172602.31481296,764.0,2217.0,1490.5
ORG_US_7241,Retail,Supply Chain Financing,Digital Payments,33984170.69023596,717894255.9008726,375939213.2955543,786.0,2774.0,1780.0
ORG_US_7242,Retail,Supply Chain Financing,Cloud Services,4672325.948409749,282170376.93406266,143421351.4412362,119.0,8827.0,4473.0
ORG_US_7243,Retail,Payment Processing,Digital Payments,30918436.84852939,578095680.4335744,304507058.6410519,297.0,7452.0,3874.5
ORG_US_7244,IT Services,Supply Chain Financing,Digital Payments,42723562.38285495,678308741.222143,360516151.802499,87.0,5012.0,2549.5
ORG_US_7245,IT Services,Payment Processing,Digital Payments,80739633.39248756,963484380.7686046,522112007.0805461,931.0,2928.0,1929.5
ORG_US_7246,Finance,Business Loans,Cloud Services,33645350.20874889,506840558.670779,270242954.43976396,632.0,3797.0,2214.5
ORG_US_7247,Real Estate,Business Loans,Digital Payments,72345335.40545891,101865553.20568599,87105444.30557245,175.0,2432.0,1303.5
ORG_US_7248,Healthcare,Payment Processing,Digital Payments,75367713.29042871,326335920.43347716,200851816.86195293,150.0,8102.0,4126.0
ORG_US_7249,Retail,Business Loans,Ethical Sourcing,19695092.37320833,797620978.5624162,408658035.46781224,603.0,8272.0,4437.5
ORG_US_7250,IT Services,Supply Chain Financing,Digital Payments,3004677.442024877,813604957.6933532,408304817.567689,601.0,7847.0,4224.0
ORG_US_7251,Finance,Payment Processing,Cloud Services,70309911.06558351,186691570.38105077,128500740.72331715,961.0,8433.0,4697.0
ORG_US_7252,Healthcare,Supply Chain Financing,Cloud Services,74504138.86346991,208279157.58646822,141391648.22496906,898.0,5278.0,3088.0
ORG_US_7253,IT Services,Supply Chain Financing,Digital Payments,46236448.799835734,759405297.8331186,402820873.3164771,944.0,7705.0,4324.5
ORG_US_7254,IT Services,Supply Chain Financing,Cloud Services,4701475.094354581,375046807.6353589,189874141.36485675,486.0,9914.0,5200.0
ORG_US_7255,Real Estate,Supply Chain Financing,Ethical Sourcing,61025284.459594056,760576774.8968054,410801029.6781997,869.0,1610.0,1239.5
ORG_US_7256,IT Services,Business Loans,Ethical Sourcing,35252219.97491816,381832992.9977945,208542606.48635632,398.0,7262.0,3830.0
ORG_US_7257,Finance,Business Loans,Ethical Sourcing,2398163.329961845,770443093.7894908,386420628.55972636,361.0,5261.0,2811.0
ORG_US_7258,Retail,Supply Chain Financing,Ethical Sourcing,25151591.33247158,502685688.8566614,263918640.09456646,930.0,6651.0,3790.5
ORG_US_7259,IT Services,Business Loans,Cloud Services,30430155.497149497,380280897.9431305,205355526.72013998,642.0,8166.0,4404.0
ORG_US_7260,Retail,Payment Processing,Cloud Services,44834762.64704076,506772686.98801714,275803724.81752896,764.0,7764.0,4264.0
ORG_US_7261,IT Services,Payment Processing,Digital Payments,73274881.06107087,920796032.3044587,497035456.6827648,937.0,1195.0,1066.0
ORG_US_7262,Finance,Payment Processing,Cloud Services,85486737.02482685,936728458.0715432,511107597.54818505,483.0,3019.0,1751.0
ORG_US_7263,Real Estate,Payment Processing,Ethical Sourcing,95924401.53145051,393988236.85120577,244956319.19132814,984.0,7001.0,3992.5
ORG_US_7264,IT Services,Business Loans,Ethical Sourcing,17053073.485680677,493551149.1815979,255302111.3336393,159.0,3942.0,2050.5
ORG_US_7265,IT Services,Business Loans,Ethical Sourcing,84334843.01057242,289658329.8551416,186996586.432857,349.0,7872.0,4110.5
ORG_US_7266,Healthcare,Business Loans,Digital Payments,57087132.508798026,978372878.682417,517730005.5956075,931.0,2227.0,1579.0
ORG_US_7267,Healthcare,Business Loans,Ethical Sourcing,68333535.17286612,661167011.6889025,364750273.4308843,935.0,8093.0,4514.0
ORG_US_7268,Healthcare,Supply Chain Financing,Ethical Sourcing,83738731.39035416,455736219.56211764,269737475.47623587,845.0,3160.0,2002.5
ORG_US_7269,Retail,Business Loans,Cloud Services,79344872.93463072,522574485.43254083,300959679.18358576,195.0,6581.0,3388.0
ORG_US_7270,Real Estate,Business Loans,Digital Payments,10073205.603772486,461657115.39235806,235865160.49806526,747.0,8103.0,4425.0
ORG_US_7271,Finance,Supply Chain Financing,Ethical Sourcing,30297961.796201386,620369746.181412,325333853.98880666,997.0,8375.0,4686.0
ORG_US_7272,IT Services,Business Loans,Cloud Services,54642433.06164168,632772594.4602287,343707513.7609352,912.0,4695.0,2803.5
ORG_US_7273,Real Estate,Business Loans,Digital Payments,66320150.08889021,344469231.39689434,205394690.74289227,491.0,1698.0,1094.5
ORG_US_7274,Finance,Supply Chain Financing,Ethical Sourcing,34238837.48020312,665565496.0797535,349902166.77997833,99.0,4604.0,2351.5
ORG_US_7275,Retail,Business Loans,Digital Payments,55104700.66252047,621387559.0578375,338246129.86017895,52.0,5313.0,2682.5
ORG_US_7276,Healthcare,Business Loans,Ethical Sourcing,42450176.104565755,183715272.76527324,113082724.4349195,168.0,3151.0,1659.5
ORG_US_7277,Healthcare,Payment Processing,Ethical Sourcing,96588936.13806815,909018066.9194835,502803501.5287759,156.0,2449.0,1302.5
ORG_US_7278,Finance,Business Loans,Ethical Sourcing,61537333.0778491,213235147.1329894,137386240.10541925,257.0,5689.0,2973.0
ORG_US_7279,Healthcare,Supply Chain Financing,Ethical Sourcing,97669755.19743986,167199884.0218628,132434819.60965133,75.0,1033.0,554.0
ORG_US_7280,Retail,Payment Processing,Ethical Sourcing,43680684.932193846,322376347.98432416,183028516.458259,439.0,1336.0,887.5
ORG_US_7281,Healthcare,Supply Chain Financing,Cloud Services,93865010.41190684,990857750.073466,542361380.2426864,67.0,1035.0,551.0
ORG_US_7282,Finance,Payment Processing,Digital Payments,76610708.4696162,356808558.755015,216709633.6123156,949.0,9244.0,5096.5
ORG_US_7283,Finance,Business Loans,Ethical Sourcing,74546694.00297584,128186109.77860421,101366401.89079002,771.0,4968.0,2869.5
ORG_US_7284,Retail,Payment Processing,Ethical Sourcing,2215702.85089992,913831844.2132975,458023773.5320987,890.0,1153.0,1021.5
ORG_US_7285,IT Services,Payment Processing,Ethical Sourcing,44860269.6903293,187785636.65952435,116322953.17492682,933.0,5392.0,3162.5
ORG_US_7286,Real Estate,Supply Chain Financing,Cloud Services,64803221.08039665,500814755.34364486,282808988.21202075,556.0,5555.0,3055.5
ORG_US_7287,Real Estate,Business Loans,Digital Payments,49520493.15034736,385188335.14051414,217354414.14543074,537.0,5951.0,3244.0
ORG_US_7288,Healthcare,Business Loans,Digital Payments,3735160.584954403,541629997.5955003,272682579.09022737,219.0,6359.0,3289.0
ORG_US_7289,Retail,Supply Chain Financing,Digital Payments,66405590.75059181,654101285.5291376,360253438.1398647,910.0,4948.0,2929.0
ORG_US_7290,Healthcare,Payment Processing,Cloud Services,21096678.26905655,723634146.9487612,372365412.6089089,615.0,3119.0,1867.0
ORG_US_7291,Real Estate,Supply Chain Financing,Ethical Sourcing,10631144.42445882,735329974.0630325,372980559.2437457,211.0,4107.0,2159.0
ORG_US_7292,Retail,Payment Processing,Ethical Sourcing,34208498.247170806,375288697.1677433,204748597.70745707,654.0,5187.0,2920.5
ORG_US_7293,Healthcare,Supply Chain Financing,Cloud Services,73386896.33175687,363707637.75918233,218547267.0454696,131.0,9067.0,4599.0
ORG_US_7294,Finance,Business Loans,Ethical Sourcing,94862329.26876613,298784065.76143086,196823197.5150985,176.0,5331.0,2753.5
ORG_US_7295,Finance,Payment Processing,Ethical Sourcing,57868390.95393232,293508220.88685673,175688305.92039454,582.0,6784.0,3683.0
ORG_US_7296,IT Services,Payment Processing,Digital Payments,80815792.48430797,730711312.9274355,405763552.70587176,271.0,2406.0,1338.5
ORG_US_7297,Healthcare,Business Loans,Cloud Services,63421763.58894776,129370629.04661205,96396196.3177799,663.0,4523.0,2593.0
ORG_US_7298,IT Services,Business Loans,Digital Payments,34153721.450333096,634494743.5694257,334324232.5098794,602.0,7527.0,4064.5
ORG_US_7299,Retail,Supply Chain Financing,Ethical Sourcing,68293447.97899017,918652450.0720836,493472949.0255369,290.0,4719.0,2504.5
ORG_US_7300,IT Services,Payment Processing,Ethical Sourcing,60218928.35328822,142524399.97583145,101371664.16455984,316.0,9154.0,4735.0
ORG_US_7301,Real Estate,Business Loans,Ethical Sourcing,66882202.9340877,951649408.1885912,509265805.5613395,528.0,9642.0,5085.0
ORG_US_7302,Finance,Business Loans,Ethical Sourcing,17305003.173599973,566342513.3086703,291823758.2411351,256.0,6975.0,3615.5
ORG_US_7303,Retail,Payment Processing,Ethical Sourcing,4962273.07137244,794032473.5440369,399497373.3077046,851.0,3250.0,2050.5
ORG_US_7304,Real Estate,Payment Processing,Digital Payments,86872888.23861466,504660064.23375714,295766476.2361859,91.0,5329.0,2710.0
ORG_US_7305,Finance,Business Loans,Ethical Sourcing,27873213.00890464,270615242.1088008,149244227.55885273,673.0,2967.0,1820.0
ORG_US_7306,Finance,Business Loans,Cloud Services,2825588.952135786,522210314.86129653,262517951.90671617,716.0,5986.0,3351.0
ORG_US_7307,Finance,Payment Processing,Cloud Services,64767566.93280283,628216888.4771184,346492227.7049606,669.0,3826.0,2247.5
ORG_US_7308,Real Estate,Payment Processing,Cloud Services,79386093.66826928,837798371.7416295,458592232.7049494,771.0,2320.0,1545.5
ORG_US_7309,IT Services,Supply Chain Financing,Digital Payments,28920925.729273688,187442848.91863102,108181887.32395235,233.0,5082.0,2657.5
ORG_US_7310,Finance,Business Loans,Ethical Sourcing,60737428.229676194,475856737.51979,268297082.8747331,506.0,3510.0,2008.0
ORG_US_7311,Finance,Business Loans,Digital Payments,76717576.85122377,696072583.5569996,386395080.2041117,889.0,4125.0,2507.0
ORG_US_7312,Real Estate,Supply Chain Financing,Cloud Services,54093701.408644006,434436839.45209605,244265270.43037003,876.0,1749.0,1312.5
ORG_US_7313,IT Services,Supply Chain Financing,Ethical Sourcing,81723517.30400637,419643707.92023516,250683612.61212075,906.0,6428.0,3667.0
ORG_US_7314,Healthcare,Business Loans,Ethical Sourcing,24380251.821684994,968815430.3323547,496597841.0770198,216.0,6976.0,3596.0
ORG_US_7315,Retail,Supply Chain Financing,Ethical Sourcing,45432197.47042206,373962678.1778508,209697437.82413644,923.0,4261.0,2592.0
ORG_US_7316,IT Services,Supply Chain Financing,Ethical Sourcing,5194341.7612024825,443970509.6274778,224582425.69434014,93.0,9481.0,4787.0
ORG_US_7317,Healthcare,Supply Chain Financing,Ethical Sourcing,10008973.390976153,981159560.1901519,495584266.79056406,982.0,6352.0,3667.0
ORG_US_7318,Retail,Supply Chain Financing,Cloud Services,99988544.78075793,244887902.78949,172438223.78512397,259.0,2405.0,1332.0
ORG_US_7319,Retail,Supply Chain Financing,Digital Payments,87665935.59562524,826970762.5733467,457318349.084486,801.0,5242.0,3021.5
ORG_US_7320,Healthcare,Payment Processing,Cloud Services,32177240.405062024,682929543.0307695,357553391.7179158,790.0,3491.0,2140.5
ORG_US_7321,Real Estate,Supply Chain Financing,Ethical Sourcing,40529173.111503586,359070562.0866102,199799867.5990569,568.0,2714.0,1641.0
ORG_US_7322,IT Services,Business Loans,Cloud Services,31254728.707043163,874276363.6909374,452765546.1989903,459.0,3784.0,2121.5
ORG_US_7323,Real Estate,Supply Chain Financing,Ethical Sourcing,54927297.23507398,896693595.7978449,475810446.51645947,136.0,6312.0,3224.0
ORG_US_7324,Real Estate,Payment Processing,Digital Payments,28329301.83520095,929148259.064864,478738780.4500325,964.0,3276.0,2120.0
ORG_US_7325,IT Services,Business Loans,Cloud Services,11178002.496423002,590163317.6871157,300670660.09176934,411.0,3637.0,2024.0
ORG_US_7326,IT Services,Business Loans,Digital Payments,17100061.908593465,392422644.77989805,204761353.34424576,775.0,8947.0,4861.0
ORG_US_7327,Retail,Business Loans,Digital Payments,78658801.25607209,542809220.4070386,310734010.8315553,146.0,4872.0,2509.0
ORG_US_7328,Healthcare,Payment Processing,Digital Payments,93176477.44211005,815323995.0206076,454250236.2313588,274.0,9660.0,4967.0
ORG_US_7329,Finance,Supply Chain Financing,Cloud Services,6433398.289279818,693798710.9062357,350116054.59775776,242.0,9653.0,4947.5
ORG_US_7330,Retail,Supply Chain Financing,Cloud Services,74767034.63236538,677045466.3560714,375906250.49421835,105.0,9549.0,4827.0
ORG_US_7331,Retail,Business Loans,Cloud Services,51601688.38452308,374602891.6120546,213102289.99828884,339.0,9179.0,4759.0
ORG_US_7332,Healthcare,Supply Chain Financing,Cloud Services,58077582.425886266,638354219.7264086,348215901.07614744,123.0,1290.0,706.5
ORG_US_7333,Retail,Business Loans,Digital Payments,34661144.290305495,429671706.18408567,232166425.23719558,811.0,5912.0,3361.5
ORG_US_7334,Real Estate,Payment Processing,Cloud Services,72852018.08458574,273852371.776778,173352194.93068185,630.0,7439.0,4034.5
ORG_US_7335,IT Services,Business Loans,Digital Payments,65252360.17810796,772201638.9414436,418726999.55977577,887.0,9979.0,5433.0
ORG_US_7336,IT Services,Business Loans,Cloud Services,61033425.06319026,614425736.867526,337729580.96535814,215.0,6540.0,3377.5
ORG_US_7337,IT Services,Supply Chain Financing,Digital Payments,57317875.2563853,921411235.6300722,489364555.4432288,92.0,6244.0,3168.0
ORG_US_7338,Finance,Supply Chain Financing,Digital Payments,36658309.20486984,253737239.65472034,145197774.4297951,219.0,2642.0,1430.5
ORG_US_7339,Finance,Payment Processing,Digital Payments,70389479.72795424,946470885.7412635,508430182.7346089,956.0,4420.0,2688.0
ORG_US_7340,Finance,Payment Processing,Cloud Services,8594804.285299305,150970033.4002841,79782418.8427917,487.0,8538.0,4512.5
ORG_US_7341,Real Estate,Business Loans,Cloud Services,43519426.04127114,103489266.39021756,73504346.21574435,870.0,8834.0,4852.0
ORG_US_7342,Real Estate,Business Loans,Ethical Sourcing,80070632.7945402,271585531.3024588,175828082.04849952,808.0,6253.0,3530.5
ORG_US_7343,Finance,Supply Chain Financing,Cloud Services,20481611.242877986,225938333.01371932,123209972.12829866,347.0,8769.0,4558.0
ORG_US_7344,Real Estate,Business Loans,Cloud Services,31064883.811866995,991208267.4977502,511136575.6548086,532.0,3155.0,1843.5
ORG_US_7345,Finance,Business Loans,Digital Payments,79600367.13934256,803788084.1739796,441694225.6566611,245.0,5012.0,2628.5
ORG_US_7346,IT Services,Supply Chain Financing,Cloud Services,39122114.365822054,217770610.29642016,128446362.3311211,596.0,3124.0,1860.0
